#separator:tab
#html:true
#deck:Mates - ratos muertos
#notetype:Basic
#tags column:3
Clasifica el punto crítico de \(f(x)=x^2\) en \(0\).	<b>Respuesta</b><br>Mínimo absoluto.<hr><b>Idea clave</b><br>\(x^2\ge0\) para todo \(x\), y vale 0 en el origen.	uv::34151_analisis_matematico_I tema::extremos nivel::1 tiempo::30s
Calcula \(\int x^3\,dx\).	<b>Respuesta</b><br>\(\frac{x^4}{4}+C\).<hr><b>Idea clave</b><br>Regla de la potencia para primitivas.	uv::34151_analisis_matematico_I tema::integrales nivel::1 tiempo::20s
Calcula \(\int xe^{x^2}\,dx\).	<b>Respuesta</b><br>\(\frac12e^{x^2}+C\).<hr><b>Idea clave</b><br>Cambio \(u=x^2\), \(du=2x\,dx\).	uv::34151_analisis_matematico_I tema::integrales nivel::1 tiempo::30s
Calcula \(\int \cos(3x)\,dx\).	<b>Respuesta</b><br>\(\frac13\sin(3x)+C\).<hr><b>Idea clave</b><br>Compensa la derivada interna 3.	uv::34151_analisis_matematico_I tema::integrales nivel::1 tiempo::30s
Calcula \(\int_0^1 2x\,dx\).	<b>Respuesta</b><br>\(1\).<hr><b>Idea clave</b><br>Primitiva \(x^2\) y regla de Barrow.	uv::34151_analisis_matematico_I tema::integrales nivel::1 tiempo::30s
Calcula \(\int x e^x\,dx\).	<b>Respuesta</b><br>\(e^x(x-1)+C\).<hr><b>Idea clave</b><br>Integración por partes: \(u=x\), \(dv=e^x dx\).	uv::34151_analisis_matematico_I tema::integrales nivel::2 tiempo::45s
Calcula \(\int \frac{1}{1+x^2}\,dx\).	<b>Respuesta</b><br>\(\arctan x+C\).<hr><b>Idea clave</b><br>Primitiva elemental de la arcotangente.	uv::34151_analisis_matematico_I tema::integrales nivel::1 tiempo::30s
Calcula \(\int \frac1x\,dx\), en un intervalo que no cruce 0.	<b>Respuesta</b><br>\(\ln|x|+C\).<hr><b>Idea clave</b><br>El valor absoluto permite cubrir intervalos positivos y negativos.	uv::34151_analisis_matematico_I tema::integrales nivel::1 tiempo::30s
Calcula \(\int \frac{2x}{x^2+1}\,dx\).	<b>Respuesta</b><br>\(\ln(x^2+1)+C\).<hr><b>Idea clave</b><br>El numerador es la derivada del denominador.	uv::34151_analisis_matematico_I tema::integrales nivel::2 tiempo::45s
Calcula \(\int_0^{\pi}\sin x\,dx\).	<b>Respuesta</b><br>\(2\).<hr><b>Idea clave</b><br>Una primitiva es \(-\cos x\); evalúa en los extremos.	uv::34151_analisis_matematico_I tema::integrales nivel::2 tiempo::45s
Si \(F(x)=\int_0^x t^2\,dt\), calcula \(F'(x)\).	<b>Respuesta</b><br>\(x^2\).<hr><b>Idea clave</b><br>Teorema fundamental del cálculo.	uv::34151_analisis_matematico_I tema::integrales nivel::2 tiempo::45s
Resuelve \(x+y=5,\;x-y=1\).	<b>Respuesta</b><br>\((x,y)=(3,2)\).<hr><b>Idea clave</b><br>Suma las dos ecuaciones.	uv::34150_algebra_lineal_geometria_I tema::sistemas_lineales nivel::1 tiempo::30s
¿Cuántas soluciones tiene \(x+y=2,\;2x+2y=4\)?	<b>Respuesta</b><br>Infinitas.<hr><b>Idea clave</b><br>La segunda ecuación es múltiplo de la primera.	uv::34150_algebra_lineal_geometria_I tema::sistemas_lineales nivel::1 tiempo::30s
¿Cuántas soluciones tiene \(x+y=2,\;2x+2y=5\)?	<b>Respuesta</b><br>Ninguna.<hr><b>Idea clave</b><br>Los lados izquierdos son proporcionales, los términos independientes no.	uv::34150_algebra_lineal_geometria_I tema::sistemas_lineales nivel::1 tiempo::30s
Multiplica \(\begin{pmatrix}1&amp;2\\0&amp;1\end{pmatrix}\begin{pmatrix}2&amp;0\\3&amp;1\end{pmatrix}\).	<b>Respuesta</b><br>\(\begin{pmatrix}8&amp;2\\3&amp;1\end{pmatrix}\).<hr><b>Idea clave</b><br>Fila por columna.	uv::34150_algebra_lineal_geometria_I tema::matrices nivel::2 tiempo::50s
¿Cuál es \(\det\begin{pmatrix}a&amp;b\\c&amp;d\end{pmatrix}\)?	<b>Respuesta</b><br>\(ad-bc\).<hr><b>Idea clave</b><br>Fórmula básica de determinante 2x2.	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::20s
Calcula \(\det\begin{pmatrix}1&amp;2\\3&amp;4\end{pmatrix}\).	<b>Respuesta</b><br>\(-2\).<hr><b>Idea clave</b><br>\(1\cdot4-2\cdot3\).	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::30s
Calcula el determinante de una triangular con diagonal \(2,-1,5\).	<b>Respuesta</b><br>\(-10\).<hr><b>Idea clave</b><br>En una triangular, el determinante es el producto de la diagonal.	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::20s
¿Qué le ocurre al determinante al intercambiar dos filas?	<b>Respuesta</b><br>Cambia de signo.<hr><b>Idea clave</b><br>Una permutación de dos filas multiplica el determinante por -1.	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::20s
¿Qué le ocurre al determinante si multiplicas una fila por \(k\)?	<b>Respuesta</b><br>Se multiplica por \(k\).<hr><b>Idea clave</b><br>El determinante es lineal en cada fila por separado.	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::20s
¿Qué le ocurre al determinante si sumas a una fila un múltiplo de otra?	<b>Respuesta</b><br>No cambia.<hr><b>Idea clave</b><br>Es la operación elemental de tipo III.	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::20s
Halla \(A^{-1}\) para \(A=\begin{pmatrix}1&amp;2\\3&amp;4\end{pmatrix}\).	<b>Respuesta</b><br>\(A^{-1}=\begin{pmatrix}-2&amp;1\\\frac32&amp;-\frac12\end{pmatrix}\).<hr><b>Idea clave</b><br>Usa \(A^{-1}=\frac1{ad-bc}\begin{pmatrix}d&amp;-b\\-c&amp;a\end{pmatrix}\).	uv::34150_algebra_lineal_geometria_I tema::matrices nivel::2 tiempo::60s
Para una matriz cuadrada \(A\), completa: \(A\) es invertible si y solo si…	<b>Respuesta</b><br>\(\det A\ne0\).<hr><b>Idea clave</b><br>Criterio fundamental de invertibilidad.	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::20s
Halla el rango de \(\begin{pmatrix}1&amp;2\\2&amp;4\end{pmatrix}\).	<b>Respuesta</b><br>\(1\).<hr><b>Idea clave</b><br>La segunda fila es el doble de la primera.	uv::34150_algebra_lineal_geometria_I tema::rango nivel::1 tiempo::30s
Si \(A\) es cuadrada y \(\det A\ne0\), ¿cuántas soluciones tiene \(Ax=0\)?	<b>Respuesta</b><br>Solo la solución trivial \(x=0\).<hr><b>Idea clave</b><br>Una matriz invertible tiene núcleo trivial.	uv::34150_algebra_lineal_geometria_I tema::sistemas_lineales nivel::1 tiempo::30s
Calcula \(\det\begin{pmatrix}1&amp;2&amp;0\\0&amp;3&amp;4\\0&amp;0&amp;5\end{pmatrix}\).	<b>Respuesta</b><br>\(15\).<hr><b>Idea clave</b><br>Es triangular: multiplica la diagonal.	uv::34150_algebra_lineal_geometria_I tema::determinantes nivel::1 tiempo::30s
¿\((1,0),(0,1)\) es una base de \(\mathbb R^2\)?	<b>Respuesta</b><br>Sí.<hr><b>Idea clave</b><br>Son linealmente independientes y generan todo \(\mathbb R^2\).	uv::34150_algebra_lineal_geometria_I tema::espacios_vectoriales nivel::1 tiempo::20s
¿Son LI \((1,2)\) y \((2,4)\)?	<b>Respuesta</b><br>No.<hr><b>Idea clave</b><br>El segundo vector es \(2\) veces el primero.	uv::34150_algebra_lineal_geometria_I tema::independencia_lineal nivel::1 tiempo::30s
¿Qué subespacio generan \((1,0,0)\) y \((0,1,0)\) en \(\mathbb R^3\)?	<b>Respuesta</b><br>El plano \(z=0\).<hr><b>Idea clave</b><br>Sus combinaciones lineales son \((a,b,0)\).	uv::34150_algebra_lineal_geometria_I tema::subespacios nivel::1 tiempo::30s
¿Cuál es \(\dim P_2\), polinomios reales de grado \(\le2\)?	<b>Respuesta</b><br>\(3\).<hr><b>Idea clave</b><br>Una base es \(\{1,x,x^2\}\).	uv::34150_algebra_lineal_geometria_I tema::dimension nivel::1 tiempo::20s
Da una base natural de \(P_2\).	<b>Respuesta</b><br>\(\{1,x,x^2\}\).<hr><b>Idea clave</b><br>Todo polinomio de grado a lo sumo 2 se expresa de forma única con esos tres.	uv::34150_algebra_lineal_geometria_I tema::bases nivel::1 tiempo::20s
Coordenadas de \(v=(3,-2)\) en la base canónica de \(\mathbb R^2\).	<b>Respuesta</b><br>\((3,-2)\).<hr><b>Idea clave</b><br>En la base canónica, las coordenadas son las componentes usuales.	uv::34150_algebra_lineal_geometria_I tema::coordenadas nivel::1 tiempo::20s
Para \(b_1=(1,1), b_2=(1,-1)\), halla las coordenadas de \(v=(3,2)\).	<b>Respuesta</b><br>\([v]_B=(\frac52,\frac12)\).<hr><b>Idea clave</b><br>Resuelve \(a b_1+b b_2=v\): \(a+b=3\), \(a-b=2\).	uv::34150_algebra_lineal_geometria_I tema::coordenadas nivel::2 tiempo::60s
¿\(W=\{(x,y):x+y=0\}\) es subespacio de \(\mathbb R^2\)?	<b>Respuesta</b><br>Sí.<hr><b>Idea clave</b><br>Es el núcleo de la aplicación lineal \((x,y)\mapsto x+y\).	uv::34150_algebra_lineal_geometria_I tema::subespacios nivel::1 tiempo::30s
¿\(W=\{(x,y):x+y=1\}\) es subespacio de \(\mathbb R^2\)?	<b>Respuesta</b><br>No.<hr><b>Idea clave</b><br>No contiene al vector cero.	uv::34150_algebra_lineal_geometria_I tema::subespacios nivel::1 tiempo::30s
¿La intersección de dos subespacios vectoriales es siempre un subespacio?	<b>Respuesta</b><br>Sí.<hr><b>Idea clave</b><br>La intersección conserva 0 y está cerrada para suma y producto por escalares.	uv::34150_algebra_lineal_geometria_I tema::subespacios nivel::1 tiempo::30s
Matriz canónica de \(T(x,y)=(x+y,y)\).	<b>Respuesta</b><br>\(\begin{pmatrix}1&amp;1\\0&amp;1\end{pmatrix}\).<hr><b>Idea clave</b><br>Las columnas son \(T(e_1)\) y \(T(e_2)\).	uv::34150_algebra_lineal_geometria_I tema::aplicaciones_lineales nivel::1 tiempo::40s
Halla \(\ker T\) para \(T(x,y)=(x+y,y)\).	<b>Respuesta</b><br>\(\{(0,0)\}\).<hr><b>Idea clave</b><br>Impón \(x+y=0\) e \(y=0\).	uv::34150_algebra_lineal_geometria_I tema::nucleo_imagen nivel::1 tiempo::40s
¿Cuál es la imagen de \(T(x,y)=(x+y,y)\)?	<b>Respuesta</b><br>\(\mathbb R^2\).<hr><b>Idea clave</b><br>Su matriz tiene determinante 1, así que es invertible.	uv::34150_algebra_lineal_geometria_I tema::nucleo_imagen nivel::1 tiempo::30s
Para \(T:\mathbb R^3\to\mathbb R^2\), \(T(x,y,z)=(x,y)\), halla rango y nulidad.	<b>Respuesta</b><br>Rango \(2\), nulidad \(1\).<hr><b>Idea clave</b><br>La imagen es \(\mathbb R^2\) y el núcleo es el eje \(z\).	uv::34150_algebra_lineal_geometria_I tema::rango nivel::1 tiempo::30s
Sea \(T:\mathbb R^5\to\mathbb R^3\) con rango 3. ¿Cuál es la nulidad?	<b>Respuesta</b><br>\(2\).<hr><b>Idea clave</b><br>Teorema rango-nulidad: \(5=3+\text{nulidad}\).	uv::34150_algebra_lineal_geometria_I tema::rango nivel::1 tiempo::30s
¿Es lineal \(T:\mathbb R\to\mathbb R\), \(T(x)=x+1\)?	<b>Respuesta</b><br>No.<hr><b>Idea clave</b><br>Una aplicación lineal debe cumplir \(T(0)=0\).	uv::34150_algebra_lineal_geometria_I tema::aplicaciones_lineales nivel::1 tiempo::20s
¿Es lineal \(T(x,y)=(2x-y,3y)\)?	<b>Respuesta</b><br>Sí.<hr><b>Idea clave</b><br>Cada componente es una combinación lineal homogénea de las coordenadas.	uv::34150_algebra_lineal_geometria_I tema::aplicaciones_lineales nivel::1 tiempo::30s
Matriz de la rotación de \(90^\circ\) antihoraria en \(\mathbb R^2\).	<b>Respuesta</b><br>\(\begin{pmatrix}0&amp;-1\\1&amp;0\end{pmatrix}\).<hr><b>Idea clave</b><br>Envía \(e_1\mapsto e_2\) y \(e_2\mapsto -e_1\).	uv::34150_algebra_lineal_geometria_I tema::matrices nivel::1 tiempo::30s
Si \([T]=A\) y \([S]=B\), ¿qué matriz representa \(S\circ T\)?	<b>Respuesta</b><br>\(BA\).<hr><b>Idea clave</b><br>Los vectores se transforman primero por \(A\) y después por \(B\).	uv::34150_algebra_lineal_geometria_I tema::composicion nivel::2 tiempo::30s
¿Cambian el rango las operaciones elementales por filas?	<b>Respuesta</b><br>No.<hr><b>Idea clave</b><br>Las operaciones elementales preservan el espacio de relaciones lineales relevante y el rango.	uv::34150_algebra_lineal_geometria_I tema::rango nivel::1 tiempo::30s
Autovalores de \(\operatorname{diag}(2,5)\).	<b>Respuesta</b><br>\(2\) y \(5\).<hr><b>Idea clave</b><br>En una matriz diagonal, los autovalores son las entradas diagonales.	uv::34150_algebra_lineal_geometria_I tema::autovalores nivel::1 tiempo::20s
Para \(A=\operatorname{diag}(2,5)\), describe los autovectores de \(\lambda=2\).	<b>Respuesta</b><br>Todos los \((x,0)\) con \(x\ne0\).<hr><b>Idea clave</b><br>Resuelve \((A-2I)v=0\).	uv::34150_algebra_lineal_geometria_I tema::autovectores nivel::1 tiempo::30s
Halla los autovalores de \(\begin{pmatrix}0&amp;1\\-2&amp;3\end{pmatrix}\).	<b>Respuesta</b><br>\(1\) y \(2\).<hr><b>Idea clave</b><br>El polinomio característico es \(\lambda^2-3\lambda+2\).	uv::34150_algebra_lineal_geometria_I tema::autovalores nivel::2 tiempo::60s
¿Qué relación hay entre la traza y los autovalores de una matriz cuadrada?	<b>Respuesta</b><br>La traza es la suma de los autovalores, contando multiplicidades algebraicas.<hr><b>Idea clave</b><br>Es una identidad del polinomio característico.	uv::34150_algebra_lineal_geometria_I tema::autovalores nivel::1 tiempo::30s
¿Qué relación hay entre el determinante y los autovalores?	<b>Respuesta</b><br>El determinante es el producto de los autovalores, contando multiplicidades algebraicas.<hr><b>Idea clave</b><br>Otra identidad del polinomio característico.	uv::34150_algebra_lineal_geometria_I tema::autovalores nivel::1 tiempo::30s
Si \(Av=\lambda v\), ¿cuánto vale \(A^k v\)?	<b>Respuesta</b><br>\(\lambda^k v\).<hr><b>Idea clave</b><br>Aplica repetidamente la relación de autovector.	uv::34150_algebra_lineal_geometria_I tema::autovectores nivel::1 tiempo::30s
¿Cuándo es \(0\) un autovalor de una matriz cuadrada \(A\)?	<b>Respuesta</b><br>Exactamente cuando \(A\) es singular.<hr><b>Idea clave</b><br>\(0\) es autovalor si existe \(v\ne0\) con \(Av=0\), es decir, núcleo no trivial.	uv::34150_algebra_lineal_geometria_I tema::autovalores nivel::1 tiempo::20s
Calcula \((1,2,3)\cdot(2,-1,1)\).	<b>Respuesta</b><br>\(3\).<hr><b>Idea clave</b><br>Multiplica componente a componente y suma.	uv::34150_algebra_lineal_geometria_I tema::producto_escalar nivel::1 tiempo::20s
Calcula \(\|(3,4)\|\).	<b>Respuesta</b><br>\(5\).<hr><b>Idea clave</b><br>Norma euclídea: \(\sqrt{3^2+4^2}\).	uv::34150_algebra_lineal_geometria_I tema::norma nivel::1 tiempo::20s
¿Son ortogonales \((1,1)\) y \((1,-1)\)?	<b>Respuesta</b><br>Sí.<hr><b>Idea clave</b><br>Su producto escalar es 0.	uv::34150_algebra_lineal_geometria_I tema::ortogonalidad nivel::1 tiempo::20s
Proyección ortogonal de \((2,1)\) sobre el eje \(x\).	<b>Respuesta</b><br>\((2,0)\).<hr><b>Idea clave</b><br>Se conserva la componente paralela al eje y se elimina la perpendicular.	uv::34150_algebra_lineal_geometria_I tema::proyecciones nivel::1 tiempo::30s
Distancia entre \((1,2)\) y \((4,6)\).	<b>Respuesta</b><br>\(5\).<hr><b>Idea clave</b><br>La diferencia es \((3,4)\), cuya norma es 5.	uv::34150_algebra_lineal_geometria_I tema::geometria_euclidea nivel::1 tiempo::30s
Ecuación paramétrica de la recta por \((1,2)\) con dirección \((3,-1)\).	<b>Respuesta</b><br>\((x,y)=(1,2)+t(3,-1)\).<hr><b>Idea clave</b><br>Recta afín = punto base + múltiplos de un vector dirección.	uv::34150_algebra_lineal_geometria_I tema::geometria_afin nivel::1 tiempo::30s
Plano por el origen con vector normal \((1,2,-1)\).	<b>Respuesta</b><br>\(x+2y-z=0\).<hr><b>Idea clave</b><br>Los puntos del plano son ortogonales al vector normal.	uv::34150_algebra_lineal_geometria_I tema::geometria_afin nivel::1 tiempo::30s
¿\(\{(x,y):x+y=1\}\) es subespacio vectorial o variedad afín?	<b>Respuesta</b><br>Variedad afín, no subespacio vectorial.<hr><b>Idea clave</b><br>No contiene al origen, pero es una traslación de la recta \(x+y=0\).	uv::34150_algebra_lineal_geometria_I tema::geometria_afin nivel::1 tiempo::30s
Calcula \(5!\).	<b>Respuesta</b><br>\(120\).<hr><b>Idea clave</b><br>Factorial: \(5\cdot4\cdot3\cdot2\cdot1\).	uv::34149_matematica_discreta tema::combinatoria nivel::1 tiempo::20s
Calcula \(\binom{10}{3}\).	<b>Respuesta</b><br>\(120\).<hr><b>Idea clave</b><br>\(\binom{n}{k}=\frac{n!}{k!(n-k)!}\).	uv::34149_matematica_discreta tema::combinatoria nivel::1 tiempo::30s
¿Cuántas permutaciones distintas tiene la palabra BANANA?	<b>Respuesta</b><br>\(\frac{6!}{3!2!}=60\).<hr><b>Idea clave</b><br>Divide por los factoriales de las repeticiones: tres A y dos N.	uv::34149_matematica_discreta tema::combinatoria nivel::2 tiempo::45s
¿Cuántos subconjuntos tiene un conjunto de \(n\) elementos?	<b>Respuesta</b><br>\(2^n\).<hr><b>Idea clave</b><br>Cada elemento se incluye o no se incluye.	uv::34149_matematica_discreta tema::combinatoria nivel::1 tiempo::20s
Hay 13 personas. ¿Qué puedes garantizar sobre sus meses de nacimiento?	<b>Respuesta</b><br>Al menos dos nacieron en el mismo mes.<hr><b>Idea clave</b><br>13 objetos en 12 cajas obliga a repetir alguna caja.	uv::34149_matematica_discreta tema::principio_palomar nivel::1 tiempo::30s
Si \(|A|=20\), \(|B|=15\), \(|A\cap B|=5\), calcula \(|A\cup B|\).	<b>Respuesta</b><br>\(30\).<hr><b>Idea clave</b><br>\(|A\cup B|=|A|+|B|-|A\cap B|\).	uv::34149_matematica_discreta tema::inclusion_exclusion nivel::1 tiempo::30s
¿Cuántas cadenas binarias de longitud 5 existen?	<b>Respuesta</b><br>\(32\).<hr><b>Idea clave</b><br>Dos opciones independientes por posición: \(2^5\).	uv::34149_matematica_discreta tema::combinatoria nivel::1 tiempo::20s
¿Cuántas cadenas binarias de longitud 5 tienen exactamente dos unos?	<b>Respuesta</b><br>\(\binom52=10\).<hr><b>Idea clave</b><br>Solo eliges las dos posiciones ocupadas por unos.	uv::34149_matematica_discreta tema::combinatoria nivel::1 tiempo::30s
Distribuye 7 bolas idénticas en 3 cajas distintas, permitiendo cajas vacías. ¿Cuántas formas?	<b>Respuesta</b><br>\(\binom{9}{2}=36\).<hr><b>Idea clave</b><br>Estrellas y barras: soluciones no negativas de \(x_1+x_2+x_3=7\).	uv::34149_matematica_discreta tema::combinatoria nivel::2 tiempo::45s
¿Cuántas formas hay de sentar 8 personas alrededor de una mesa redonda, identificando rotaciones?	<b>Respuesta</b><br>\(7!=5040\).<hr><b>Idea clave</b><br>Fija a una persona y permuta las otras 7.	uv::34149_matematica_discreta tema::combinatoria nivel::2 tiempo::30s
Si \(a_1=2\) y \(a_n=a_{n-1}+3\), da una fórmula cerrada para \(a_n\).	<b>Respuesta</b><br>\(a_n=3n-1\).<hr><b>Idea clave</b><br>Es una progresión aritmética de diferencia 3.	uv::34149_matematica_discreta tema::recurrencias nivel::1 tiempo::40s
Con \(F_0=0,F_1=1\) y \(F_n=F_{n-1}+F_{n-2}\), calcula \(F_6\).	<b>Respuesta</b><br>\(8\).<hr><b>Idea clave</b><br>La sucesión empieza 0,1,1,2,3,5,8.	uv::34149_matematica_discreta tema::recurrencias nivel::1 tiempo::30s
Si \(a_0=3\) y \(a_n=2a_{n-1}\), halla \(a_n\).	<b>Respuesta</b><br>\(3\cdot2^n\).<hr><b>Idea clave</b><br>Recurrencia geométrica.	uv::34149_matematica_discreta tema::recurrencias nivel::1 tiempo::30s
Si \(a_0=2\) y \(a_n=5a_{n-1}\), halla \(a_n\).	<b>Respuesta</b><br>\(2\cdot5^n\).<hr><b>Idea clave</b><br>Cada paso multiplica por 5.	uv::34149_matematica_discreta tema::recurrencias nivel::1 tiempo::30s
Si \(a_0=0\) y \(a_n=a_{n-1}+n\), halla \(a_n\).	<b>Respuesta</b><br>\(\frac{n(n+1)}2\).<hr><b>Idea clave</b><br>Es la suma \(1+2+\cdots+n\).	uv::34149_matematica_discreta tema::recurrencias nivel::2 tiempo::45s
Un grafo tiene grados \(2,2,3,1\). ¿Cuántas aristas tiene?	<b>Respuesta</b><br>\(4\).<hr><b>Idea clave</b><br>Lema del apretón de manos: la suma de grados es el doble del número de aristas.	uv::34149_matematica_discreta tema::grafos nivel::1 tiempo::30s
¿Cuántas aristas tiene un árbol con \(n\) vértices?	<b>Respuesta</b><br>\(n-1\).<hr><b>Idea clave</b><br>Propiedad básica de los árboles finitos.	uv::34149_matematica_discreta tema::arboles nivel::1 tiempo::20s
Un grafo finito conexo tiene todos los vértices de grado par. ¿Qué puedes asegurar?	<b>Respuesta</b><br>Tiene un circuito euleriano.<hr><b>Idea clave</b><br>Criterio de Euler para grafos conexos.	uv::34149_matematica_discreta tema::euler nivel::2 tiempo::30s
¿Cuántas aristas tiene el grafo completo \(K_5\)?	<b>Respuesta</b><br>\(\binom52=10\).<hr><b>Idea clave</b><br>Hay una arista por cada pareja de vértices.	uv::34149_matematica_discreta tema::grafos nivel::1 tiempo::20s
¿Puede un grafo bipartito contener un ciclo de longitud impar?	<b>Respuesta</b><br>No.<hr><b>Idea clave</b><br>Un grafo es bipartito si y solo si no contiene ciclos impares.	uv::34149_matematica_discreta tema::bipartitos nivel::1 tiempo::30s
Media de los datos \(2,4,4,10\).	<b>Respuesta</b><br>\(5\).<hr><b>Idea clave</b><br>Suma 20 y divide entre 4.	uv::34152_estadistica_basica tema::descriptiva nivel::1 tiempo::30s
Mediana de \(1,3,7,9,20\).	<b>Respuesta</b><br>\(7\).<hr><b>Idea clave</b><br>Con cinco datos ordenados, la mediana es el tercero.	uv::34152_estadistica_basica tema::descriptiva nivel::1 tiempo::20s
Rango de los datos \(2,5,9\).	<b>Respuesta</b><br>\(7\).<hr><b>Idea clave</b><br>Rango = máximo - mínimo.	uv::34152_estadistica_basica tema::descriptiva nivel::1 tiempo::20s
Si una distribución tiene varianza \(9\), ¿cuál es su desviación típica?	<b>Respuesta</b><br>\(3\).<hr><b>Idea clave</b><br>La desviación típica es la raíz cuadrada de la varianza.	uv::34152_estadistica_basica tema::descriptiva nivel::1 tiempo::20s
Si \(P(A)=0.35\), calcula \(P(A^c)\).	<b>Respuesta</b><br>\(0.65\).<hr><b>Idea clave</b><br>La probabilidad del complementario es \(1-P(A)\).	uv::34152_estadistica_basica tema::probabilidad nivel::1 tiempo::20s
Si \(A\) y \(B\) son independientes, \(P(A)=0.4\), \(P(B)=0.5\), calcula \(P(A\cap B)\).	<b>Respuesta</b><br>\(0.2\).<hr><b>Idea clave</b><br>Para sucesos independientes, las probabilidades se multiplican.	uv::34152_estadistica_basica tema::probabilidad nivel::1 tiempo::30s
Si \(P(A\cap B)=0.12\) y \(P(B)=0.3\), calcula \(P(A\mid B)\).	<b>Respuesta</b><br>\(0.4\).<hr><b>Idea clave</b><br>\(P(A\mid B)=P(A\cap B)/P(B)\).	uv::34152_estadistica_basica tema::probabilidad_condicional nivel::1 tiempo::30s
Si \(X\sim\mathrm{Bin}(4,0.5)\), calcula \(P(X=2)\).	<b>Respuesta</b><br>\(\binom42(0.5)^4=\frac38\).<hr><b>Idea clave</b><br>Elige las dos posiciones de éxito y multiplica por las probabilidades.	uv::34152_estadistica_basica tema::binomial nivel::1 tiempo::45s
Si \(X\sim\mathrm{Bin}(10,0.3)\), calcula \(E[X]\).	<b>Respuesta</b><br>\(3\).<hr><b>Idea clave</b><br>Para una binomial, \(E[X]=np\).	uv::34152_estadistica_basica tema::binomial nivel::1 tiempo::20s
Si \(X\sim\mathrm{Bin}(10,0.3)\), calcula \(\operatorname{Var}(X)\).	<b>Respuesta</b><br>\(2.1\).<hr><b>Idea clave</b><br>Para una binomial, \(\operatorname{Var}(X)=np(1-p)\).	uv::34152_estadistica_basica tema::binomial nivel::1 tiempo::30s
Si \(Z\sim N(0,1)\), ¿cuánto vale \(P(Z\le0)\)?	<b>Respuesta</b><br>\(0.5\).<hr><b>Idea clave</b><br>La normal estándar es simétrica respecto de 0.	uv::34152_estadistica_basica tema::normal nivel::1 tiempo::20s
Interpretación frecuentista correcta de un IC del 95% para \(\mu\): ¿qué significa el 95%?	<b>Respuesta</b><br>Que, al repetir el procedimiento muchas veces, aproximadamente el 95% de los intervalos construidos contendrían al verdadero parámetro.<hr><b>Idea clave</b><br>El parámetro es fijo; lo aleatorio es el intervalo antes de observar los datos.	uv::34152_estadistica_basica tema::inferencia nivel::2 tiempo::45s
En un contraste, obtienes \(p=0.02\) y usas \(\alpha=0.05\). ¿Qué decisión tomas?	<b>Respuesta</b><br>Rechazar \(H_0\).<hr><b>Idea clave</b><br>Se rechaza cuando \(p&lt;\alpha\), bajo el procedimiento fijado.	uv::34152_estadistica_basica tema::contrastes nivel::1 tiempo::30s
¿Un \(p\)-valor de 0.03 significa que \(P(H_0\text{ es verdadera})=0.03\)?	<b>Respuesta</b><br>No.<hr><b>Idea clave</b><br>El p-valor se calcula suponiendo \(H_0\) y mide cuán extremos son los datos bajo esa hipótesis.	uv::34152_estadistica_basica tema::contrastes nivel::2 tiempo::30s
¿Correlación lineal 0 implica independencia?	<b>Respuesta</b><br>No, en general.<hr><b>Idea clave</b><br>Puede existir dependencia no lineal con correlación cero.	uv::34152_estadistica_basica tema::correlacion nivel::2 tiempo::30s
